TrajectoryID,PathLength,PenetrationDepth,LateralSpread,LateralY,LateralZ,MeanScatterAngle,FinalEnergy,NumSteps,BoundaryExit
0,4.8261,4.5824,0.8991,0.4265,0.7915,12.7168,0.0000,165,False
1,4.8677,4.6336,0.8663,0.4404,0.7460,12.3695,0.0000,168,False
2,4.8589,4.6313,0.8935,0.3151,0.8361,11.8546,0.0000,166,False
3,4.8165,4.5972,0.8498,0.4026,0.7484,11.5601,0.0000,164,False
4,4.7803,4.5181,0.9084,0.6745,0.6085,11.7325,0.0000,162,False
5,4.7606,4.5047,0.9182,0.6322,0.6658,12.2724,0.0000,162,False
6,4.7895,4.5536,0.8816,0.1922,0.8604,10.9219,0.0000,163,False
7,4.8301,4.5473,0.8817,-0.0236,0.8814,11.5128,0.0000,166,False
8,4.8259,4.5386,1.0204,0.8249,0.6006,10.9043,0.0000,165,False
9,4.7855,4.5095,0.9478,0.7319,0.6021,11.6752,0.0000,164,False
10,4.8118,4.5607,0.9094,0.0140,0.9093,11.8226,0.0000,164,False
11,4.8000,4.5781,0.8624,0.1242,0.8534,11.0179,0.0000,163,False
12,4.7577,4.5259,0.8611,0.5086,0.6949,11.9119,0.0000,163,False
13,4.8472,4.6061,0.8555,0.0160,0.8553,11.2038,0.0000,167,False
14,4.8258,4.5732,0.8880,0.3557,0.8137,11.4744,0.0000,167,False
15,4.8312,4.6039,0.8735,0.2742,0.8293,11.8263,0.0000,166,False
16,4.8114,4.5827,0.9007,0.2158,0.8744,11.0524,0.0000,164,False
17,4.7436,4.5223,0.8898,0.0159,0.8897,10.9672,0.0000,162,False
18,4.7753,4.5251,0.9306,-0.1267,0.9220,10.3659,0.0000,165,False
19,4.8473,4.6206,0.8766,0.5503,0.6823,11.8637,0.0000,165,False
20,4.7822,4.5477,0.8529,0.1794,0.8338,11.0731,0.0060,163,False
21,4.8168,4.5531,0.9130,0.6308,0.6600,10.9429,0.0000,164,False
22,4.8567,4.6397,0.8367,0.2952,0.7829,11.6543,0.0071,168,False
23,4.8612,4.6235,0.8429,0.2857,0.7930,12.0176,0.0000,167,False
24,4.8264,4.5685,0.8935,0.3771,0.8100,12.2269,0.0000,168,False
25,4.7971,4.5146,0.9103,0.7094,0.5704,10.9505,0.0000,164,False
26,4.8665,4.6351,0.8817,0.0955,0.8765,11.4677,0.0000,167,False
27,4.8025,4.5572,0.9101,0.0288,0.9096,11.3331,0.0000,165,False
28,4.8089,4.5498,0.9210,0.6429,0.6594,10.9062,0.0000,164,False
29,4.8345,4.6058,0.8454,0.2102,0.8188,11.6668,0.0000,166,False
30,4.7849,4.5210,0.8697,0.1465,0.8573,11.3505,0.0074,164,False
31,4.8400,4.5686,0.9806,0.7728,0.6037,10.6224,0.0000,164,False
32,4.7701,4.5286,0.9385,0.6256,0.6996,11.8049,0.0073,161,False
33,4.7947,4.5454,1.0009,-0.3626,0.9329,10.1967,0.0000,164,False
34,4.8377,4.6128,0.8758,0.1534,0.8623,11.3694,0.0000,166,False
35,4.7509,4.5076,0.9163,-0.1763,0.8991,10.3993,0.0051,163,False
36,4.8137,4.5434,0.9527,0.7685,0.5632,11.3532,0.0000,163,False
37,4.8467,4.5766,0.9252,0.6601,0.6483,11.0830,0.0000,165,False
38,4.8081,4.5626,0.8553,0.4535,0.7251,11.7175,0.0000,164,False
39,4.8439,4.6342,0.8531,0.3084,0.7954,11.8484,0.0000,165,False
40,4.8735,4.6204,0.8882,0.0814,0.8845,11.6474,0.0000,166,False
41,4.8615,4.5857,1.0215,0.7431,0.7008,11.1048,0.0000,165,False
42,4.8186,4.5748,0.8868,0.2667,0.8458,11.7928,0.0000,166,False
43,4.8074,4.5329,0.9445,0.8017,0.4994,11.3120,0.0000,165,False
44,4.8224,4.5969,0.8402,0.3675,0.7555,11.6546,0.0000,164,False
45,4.7973,4.5659,0.8749,0.1892,0.8542,11.6713,0.0014,163,False
46,4.8040,4.5788,0.9066,0.0250,0.9063,10.8057,0.0000,164,False
47,4.8159,4.6013,0.8182,0.2881,0.7658,11.7472,0.0000,166,False
48,4.7946,4.5470,0.8999,0.3079,0.8455,12.3987,0.0000,165,False
49,4.8091,4.5307,0.9564,0.7393,0.6067,11.2264,0.0000,164,False
50,4.7875,4.5550,0.8621,0.4536,0.7332,11.5612,0.0000,163,False
51,4.7533,4.5133,0.8768,0.3086,0.8206,11.1122,0.0000,163,False
52,4.9032,4.6385,0.9831,0.6965,0.6937,11.2015,0.0000,168,False
53,4.8277,4.5543,0.9658,0.8079,0.5291,11.7922,0.0000,166,False
54,4.8247,4.6038,0.8622,0.3750,0.7763,11.8862,0.0046,164,False
55,4.8523,4.6102,0.8518,0.1762,0.8333,12.1779,0.0000,167,False
56,4.8147,4.5537,0.8376,0.1331,0.8269,11.4694,0.0000,167,False
57,4.8881,4.6675,0.8680,0.1536,0.8543,11.1841,0.0000,167,False
58,4.8349,4.5575,0.8941,0.3915,0.8038,11.7844,0.0022,165,False
59,4.7978,4.4816,0.9909,0.8629,0.4872,11.0377,0.0000,164,False
60,4.7840,4.5201,0.9309,0.7531,0.5472,11.0635,0.0100,163,False
61,4.7868,4.5452,0.9514,-0.2301,0.9232,10.7751,0.0000,164,False
62,4.8040,4.5577,0.8245,0.1925,0.8017,11.2561,0.0000,164,False
63,4.7930,4.5421,0.8750,0.7226,0.4936,11.4282,0.0000,163,False
64,4.8592,4.5986,0.9292,0.6666,0.6474,11.3738,0.0000,164,False
65,4.8401,4.5590,0.9671,0.7963,0.5488,10.7299,0.0000,167,False
66,4.8344,4.5917,0.8792,0.5512,0.6849,11.8137,0.0000,165,False
67,4.7750,4.5442,0.8953,0.1309,0.8857,10.9674,0.0013,163,False
68,4.8017,4.5655,0.8616,-0.0678,0.8589,10.6932,0.0000,166,False
69,4.8183,4.5440,0.9517,0.7789,0.5468,10.5470,0.0000,163,False
70,4.8336,4.5867,0.9473,-0.0783,0.9441,10.1378,0.0000,165,False
71,4.7974,4.5410,0.8960,0.2055,0.8721,11.5393,0.0000,165,False
72,4.7634,4.5367,0.8513,0.5109,0.6809,12.2787,0.0000,163,False
73,4.9040,4.6485,0.9146,0.6111,0.6804,11.3302,0.0000,168,False
74,4.8616,4.6210,0.8648,0.2729,0.8206,11.6066,0.0000,166,False
75,4.7937,4.5079,0.9305,-0.3000,0.8808,10.2190,0.0000,167,False
76,4.8151,4.5944,0.8566,0.4559,0.7252,11.9945,0.0000,164,False
77,4.8470,4.6076,0.8898,0.2625,0.8502,12.4853,0.0000,166,False
78,4.8258,4.6064,0.9173,0.1527,0.9045,11.7566,0.0000,166,False
79,4.8447,4.6055,0.8937,0.4285,0.7842,12.4464,0.0000,167,False
80,4.8539,4.6158,0.8821,0.2536,0.8449,11.4351,0.0000,166,False
81,4.8083,4.5214,0.9979,0.8242,0.5627,10.9261,0.0074,164,False
82,4.7778,4.5399,0.8438,0.5740,0.6185,12.0753,0.0000,163,False
83,4.8697,4.6344,0.9076,0.1378,0.8971,12.0336,0.0000,167,False
84,4.8264,4.5862,0.9115,0.1380,0.9010,11.5217,0.0000,165,False
85,4.8057,4.5829,0.8632,0.3749,0.7776,12.2123,0.0000,165,False
86,4.8066,4.5841,0.8548,0.2359,0.8216,10.4766,0.0064,164,False
87,4.8687,4.6293,0.8874,0.5037,0.7306,11.6023,0.0000,166,False
88,4.8320,4.5824,0.8981,0.1975,0.8762,11.7048,0.0000,166,False
89,4.8201,4.5571,0.9769,-0.1760,0.9609,10.4994,0.0000,164,False
90,4.8210,4.5324,0.9694,0.7674,0.5923,10.4351,0.0000,163,False
91,4.8355,4.5848,0.9455,0.5916,0.7376,11.3508,0.0029,164,False
92,4.7732,4.4832,0.9400,0.7412,0.5781,10.4846,0.0070,162,False
93,4.7718,4.5143,1.0140,-0.4548,0.9063,9.8115,0.0000,165,False
94,4.8352,4.6021,0.8982,0.4081,0.8001,11.2493,0.0022,166,False
95,4.8360,4.5745,0.9036,0.2552,0.8669,12.0015,0.0081,168,False
96,4.8193,4.5571,0.9167,0.6974,0.5950,10.4935,0.0053,164,False
97,4.8330,4.5901,0.8999,0.1233,0.8915,11.0048,0.0000,164,False
98,4.8279,4.6124,0.8233,0.2764,0.7755,11.5374,0.0000,166,False
99,4.7738,4.5307,0.8829,0.1844,0.8634,11.3909,0.0000,163,False
100,4.9362,4.7030,0.8890,0.5287,0.7147,11.2920,0.0000,168,False
101,4.8233,4.5760,0.8899,0.5351,0.7110,12.4635,0.0000,165,False
102,4.8056,4.5781,0.8553,0.4695,0.7149,11.2517,0.0000,163,False
103,4.8582,4.5983,0.8845,0.5080,0.7240,11.1112,0.0000,166,False
104,4.8002,4.5523,0.8907,0.5606,0.6922,11.9804,0.0000,164,False
105,4.8615,4.6027,0.8920,0.6427,0.6186,10.7845,0.0000,165,False
106,4.7958,4.5191,1.0053,0.7629,0.6546,11.2672,0.0000,163,False
107,4.8579,4.6007,0.9680,-0.3094,0.9172,10.2418,0.0000,167,False
108,4.8375,4.5566,0.8902,0.7750,0.4379,11.0457,0.0000,167,False
109,4.8158,4.5878,0.8507,0.0422,0.8497,10.9583,0.0000,166,False
110,4.8042,4.5358,0.9126,0.7315,0.5456,11.2569,0.0030,166,False
111,4.8319,4.5650,0.8708,0.5546,0.6714,11.0657,0.0000,164,False
112,4.8142,4.3705,1.0764,-0.8812,0.6183,8.9119,0.0000,163,False
113,4.8293,4.5897,0.9266,0.5577,0.7400,12.3145,0.0000,165,False
114,4.7726,4.5348,0.8843,0.0841,0.8803,11.0264,0.0002,164,False
115,4.8396,4.5863,0.9635,-0.1768,0.9472,10.9205,0.0000,167,False
116,4.8319,4.5582,0.9556,0.7090,0.6407,11.8380,0.0000,165,False
117,4.7941,4.5528,0.8777,0.4930,0.7261,11.2822,0.0000,163,False
118,4.8741,4.6193,0.9012,0.6390,0.6355,10.7141,0.0066,166,False
119,4.7963,4.5615,0.8763,0.2633,0.8358,11.5248,0.0000,163,False
120,4.8597,4.6209,0.8859,0.4563,0.7593,11.5225,0.0000,164,False
121,4.8054,4.5767,0.8424,0.2259,0.8115,11.0590,0.0000,164,False
122,4.8557,4.5674,0.9288,0.8059,0.4618,11.5525,0.0000,166,False
123,4.8720,4.5275,1.0460,0.9511,0.4353,10.0970,0.0000,169,False
124,4.7988,4.5321,0.8993,0.0647,0.8969,11.1717,0.0064,165,False
125,4.8362,4.5982,0.8510,0.4315,0.7334,12.6540,0.0000,169,False
126,4.8096,4.5696,0.8874,-0.0783,0.8840,11.0465,0.0000,164,False
127,4.8345,4.5461,0.9919,-0.4370,0.8904,9.9605,0.0000,165,False
128,4.7963,4.5284,0.9237,0.6847,0.6201,10.7561,0.0000,164,False
129,4.8554,4.5900,0.9042,0.2467,0.8699,11.5555,0.0020,166,False
130,4.7844,3.5560,1.2494,-1.0591,0.6628,10.5328,0.0066,248,False
131,4.8232,4.5923,0.9034,0.1439,0.8918,11.8782,0.0000,166,False
132,4.8710,4.6266,0.9112,0.5529,0.7243,12.0433,0.0000,165,False
133,4.8919,4.6393,0.8427,0.2139,0.8152,11.3095,0.0000,170,False
134,4.8733,4.6393,0.9021,0.2939,0.8529,12.3439,0.0000,169,False
135,4.8420,4.6281,0.8794,0.2185,0.8518,11.4743,0.0000,165,False
136,4.8339,4.5867,0.9143,0.7050,0.5822,11.7251,0.0000,164,False
137,4.8106,4.5758,0.9109,0.2079,0.8869,11.4549,0.0000,163,False
138,4.8251,4.5698,0.9403,0.0725,0.9375,10.7237,0.0028,164,False
139,4.8231,4.5450,0.9570,0.8142,0.5029,11.0179,0.0000,165,False
140,4.8189,4.5949,0.8818,0.0299,0.8813,10.8345,0.0000,165,False
141,4.8007,4.5786,0.8965,0.1999,0.8740,11.9774,0.0000,164,False
142,4.8894,4.6603,0.8710,0.2716,0.8276,12.0688,0.0000,167,False
143,4.9269,4.6270,1.0110,0.8525,0.5435,11.4098,0.0000,169,False
144,4.8282,4.5785,0.8621,0.6205,0.5985,11.4176,0.0000,166,False
145,4.8158,4.5733,0.8671,0.2405,0.8330,12.0761,0.0000,167,False
146,4.8681,4.6276,0.8507,0.1153,0.8429,11.1058,0.0000,167,False
147,4.8370,4.5916,0.9028,0.3180,0.8450,11.9300,0.0000,165,False
148,4.8159,4.5708,0.8705,0.4678,0.7341,11.8821,0.0000,165,False
149,4.7674,4.5234,0.9161,-0.2197,0.8893,10.6435,0.0000,164,False
150,4.8426,4.6086,0.8597,0.3948,0.7637,12.0088,0.0000,168,False
151,4.7424,4.4989,0.8776,0.5109,0.7135,11.5242,0.0003,163,False
152,4.8237,4.5822,0.9448,0.4176,0.8475,11.9251,0.0000,165,False
153,4.8342,4.5992,0.9105,0.3224,0.8515,12.4012,0.0000,167,False
154,4.8246,4.5877,0.7827,0.4283,0.6551,11.9755,0.0000,167,False
155,4.8206,4.5815,0.8754,0.2543,0.8376,11.9625,0.0024,165,False
156,4.8621,3.6549,1.2638,-1.1260,0.5739,10.4877,0.0069,247,False
157,4.8353,4.5855,0.9298,0.5454,0.7531,11.6800,0.0036,164,False
158,4.7804,4.4869,0.9693,0.7683,0.5908,10.4932,0.0000,164,False
159,4.8535,4.6035,0.9057,-0.0802,0.9022,10.6817,0.0000,167,False
160,4.8187,4.5883,0.8268,0.4712,0.6793,11.7339,0.0000,165,False
161,4.7752,4.5178,0.9201,0.6385,0.6626,10.5921,0.0000,163,False
162,4.7974,4.5526,0.9002,0.0618,0.8981,10.9995,0.0000,164,False
163,4.7763,4.5437,0.8883,0.2811,0.8426,11.0428,0.0000,163,False
164,4.8288,4.5910,0.8785,0.2092,0.8532,11.7234,0.0000,169,False
165,4.8083,4.5686,0.8529,0.3504,0.7776,12.3167,0.0000,165,False
166,4.8443,4.5601,1.0092,0.8388,0.5612,10.8099,0.0000,165,False
167,4.7605,4.5321,0.8689,-0.0029,0.8689,10.8839,0.0034,164,False
168,4.7654,4.4830,0.8602,0.6795,0.5275,10.9162,0.0000,163,False
169,4.8672,4.6323,0.9040,0.3286,0.8422,12.0391,0.0000,168,False
170,4.8182,4.5820,0.8682,0.3836,0.7789,12.0029,0.0000,166,False
171,4.8086,4.5370,0.9291,0.6618,0.6521,10.8284,0.0000,163,False
172,4.8011,4.5621,0.9241,-0.2240,0.8966,10.2984,0.0000,166,False
173,4.8370,4.6119,0.8786,0.2857,0.8308,11.6308,0.0000,164,False
174,4.7666,4.5203,0.8826,0.1069,0.8761,11.4010,0.0000,163,False
175,4.7688,4.5179,0.8898,0.5457,0.7028,12.4648,0.0000,162,False
176,4.8262,4.5306,0.9582,0.7624,0.5804,11.3245,0.0000,165,False
177,4.8478,4.6154,0.8737,0.2469,0.8380,11.6638,0.0000,166,False
178,4.7680,4.5378,0.8948,0.1907,0.8742,11.2096,0.0000,162,False
179,4.7793,4.5287,0.9668,-0.2430,0.9358,10.8207,0.0000,164,False
180,4.8217,4.5662,0.8962,0.4962,0.7463,11.9629,0.0000,165,False
181,4.8834,4.6518,0.9498,-0.0538,0.9483,10.8332,0.0000,167,False
182,4.8592,4.6359,0.8542,0.3048,0.7980,10.8213,0.0000,167,False
183,4.8361,4.5954,0.8450,0.3121,0.7853,11.4259,0.0000,167,False
184,4.8318,4.6006,0.8572,0.2619,0.8162,11.5001,0.0000,166,False
185,4.8752,4.6102,0.9404,0.2650,0.9022,10.9169,0.0000,166,False
186,4.8492,4.5926,0.9240,-0.0955,0.9190,10.2948,0.0000,166,False
187,4.8471,4.6013,0.8231,0.4334,0.6998,12.2479,0.0000,166,False
188,4.8131,4.5532,0.8982,0.1958,0.8766,10.4912,0.0000,164,False
189,4.8312,4.5751,0.8745,0.5767,0.6574,11.4227,0.0000,164,False
190,4.7496,4.4831,0.9056,0.6416,0.6391,11.9426,0.0000,163,False
191,4.8527,4.6232,0.9119,0.2023,0.8892,11.5953,0.0094,168,False
192,4.8317,4.5883,0.9217,0.5742,0.7210,12.0615,0.0026,164,False
193,4.7443,4.5201,0.8844,0.2165,0.8575,11.2402,0.0000,162,False
194,4.8067,4.5502,0.9237,0.3173,0.8675,12.5227,0.0026,167,False
195,4.8843,4.6362,0.9454,0.5197,0.7897,11.2154,0.0000,165,False
196,4.7857,4.5191,0.9234,-0.0072,0.9234,10.5587,0.0000,162,False
197,4.7580,4.5322,0.8469,0.4291,0.7302,12.1752,0.0000,164,False
198,4.8422,4.5607,0.9757,0.6916,0.6883,10.7857,0.0000,164,False
199,4.7753,4.5367,0.8950,0.2830,0.8491,12.4992,0.0000,165,False
200,4.8197,4.5568,0.8312,0.6487,0.5197,11.3515,0.0000,167,False
201,4.8543,4.5683,0.9396,0.8164,0.4650,10.9834,0.0000,166,False
202,4.8565,4.6137,0.9156,0.0866,0.9115,10.9062,0.0000,165,False
203,4.8081,4.5518,0.8767,0.2446,0.8419,11.9893,0.0032,167,False
204,4.8520,4.6100,0.8886,0.0174,0.8884,11.1159,0.0000,167,False
205,4.8554,4.5934,0.9236,0.7125,0.5876,11.6623,0.0000,165,False
206,4.8271,4.6008,0.8444,0.4348,0.7239,12.2160,0.0000,166,False
207,4.7558,4.5432,0.8549,0.2225,0.8255,11.4478,0.0065,163,False
208,4.7918,4.5448,0.9334,0.5471,0.7563,11.3690,0.0057,162,False
209,4.8094,4.5641,0.8629,0.1966,0.8402,11.3818,0.0046,165,False
210,4.8010,4.5340,0.9921,-0.4272,0.8954,10.1809,0.0000,164,False
211,4.8235,4.5684,0.8746,0.3093,0.8181,11.9299,0.0000,165,False
212,4.8612,4.6359,0.8611,0.2466,0.8250,11.6985,0.0000,167,False
213,4.8115,4.5635,0.8819,0.5102,0.7193,12.3027,0.0000,165,False
214,4.7895,4.5441,0.8016,0.4614,0.6555,10.9552,0.0000,164,False
215,4.8059,4.5334,0.8624,0.5867,0.6321,10.6634,0.0000,164,False
216,4.8634,4.6211,0.8751,0.5095,0.7114,11.5792,0.0000,168,False
217,4.7573,4.5086,0.8846,0.5291,0.7088,12.2048,0.0000,163,False
218,4.8126,4.5301,0.9466,0.8502,0.4162,10.7240,0.0000,165,False
219,4.7558,4.5207,0.8646,0.2412,0.8303,11.5381,0.0028,162,False
220,4.8676,4.6255,0.8825,-0.0171,0.8823,11.6779,0.0000,168,False
221,4.8663,4.6457,0.8580,0.1740,0.8402,11.7574,0.0000,167,False
222,4.8441,4.5991,0.8709,0.1536,0.8572,11.0069,0.0000,166,False
223,4.8232,4.5760,0.8787,0.4333,0.7644,11.8081,0.0000,164,False
224,4.7325,4.5063,0.8506,0.4399,0.7281,11.5212,0.0064,164,False
225,4.7935,4.5699,0.7957,0.3889,0.6942,11.9920,0.0081,166,False
226,4.8176,4.5186,0.9674,0.8031,0.5395,11.6097,0.0000,165,False
227,4.8425,4.5703,0.9601,0.7618,0.5843,11.2203,0.0000,165,False
228,4.8275,4.5872,0.8914,0.2336,0.8602,11.9934,0.0000,171,False
229,4.8618,4.5954,0.9398,0.0476,0.9386,10.9573,0.0000,166,False
230,4.8101,4.5809,0.8925,0.4527,0.7692,12.0957,0.0063,164,False
231,4.8233,4.5823,0.9401,0.6040,0.7205,11.3919,0.0000,164,False
232,4.8106,4.5553,0.8980,-0.0521,0.8964,11.3809,0.0000,166,False
233,4.8058,4.5666,0.9479,-0.0558,0.9462,10.7980,0.0000,165,False
234,4.8154,4.5792,0.8771,0.0424,0.8761,11.0627,0.0000,166,False
235,4.8265,4.5527,0.9644,0.7036,0.6596,11.9942,0.0000,166,False
236,4.8407,4.5683,0.9300,0.6788,0.6357,11.5098,0.0000,165,False
237,4.8270,4.5772,0.8763,0.3119,0.8189,11.8663,0.0000,166,False
238,4.8195,4.5545,0.9357,-0.4047,0.8436,10.9360,0.0000,166,False
239,4.8180,4.5115,1.0276,0.8965,0.5023,10.4778,0.0000,165,False
240,4.8459,4.6096,0.9434,0.3033,0.8934,11.2763,0.0000,164,False
241,4.8366,4.6147,0.8801,-0.0642,0.8778,11.0728,0.0000,167,False
242,4.7812,4.5324,0.8695,0.2033,0.8454,11.2917,0.0000,164,False
243,4.8152,4.5534,0.9644,-0.1718,0.9489,10.5685,0.0092,166,False
244,4.8730,4.6294,0.9147,0.4510,0.7958,11.2596,0.0000,167,False
245,4.8478,4.6080,0.8574,0.3522,0.7817,11.6519,0.0098,166,False
246,4.7776,4.5331,0.8934,0.2480,0.8583,10.5805,0.0011,162,False
247,4.7937,4.5389,0.9029,0.5092,0.7456,11.5904,0.0080,165,False
248,4.8272,4.5519,0.8724,0.1634,0.8570,11.1279,0.0000,165,False
249,4.7657,4.5313,0.8562,0.3732,0.7705,12.2466,0.0000,165,False
250,4.7460,4.5139,0.8573,0.2232,0.8277,11.6037,0.0000,165,False
251,4.7811,4.5470,0.8726,0.2692,0.8301,12.2493,0.0000,165,False
252,4.8467,4.6040,0.9047,0.3925,0.8151,11.9781,0.0000,166,False
253,4.8014,4.5360,0.9736,0.7003,0.6764,10.6406,0.0000,164,False
254,4.8161,4.5611,0.9062,0.3269,0.8452,11.8593,0.0000,165,False
255,4.8010,4.5595,0.8836,0.2518,0.8469,12.0447,0.0000,164,False
256,4.8657,4.5606,1.0152,0.8741,0.5163,10.6457,0.0000,166,False
257,4.8612,4.6228,0.8590,0.5316,0.6747,12.3789,0.0000,167,False
258,4.8609,4.5914,0.8953,0.7009,0.5570,11.1811,0.0000,167,False
259,4.8658,4.5967,0.9453,0.7680,0.5513,10.8697,0.0000,166,False
260,4.7912,4.5388,0.8994,0.1653,0.8840,11.1313,0.0000,164,False
261,4.8215,4.5753,0.8726,0.2373,0.8397,12.0804,0.0064,167,False
262,4.8597,4.6122,0.9026,0.4346,0.7911,12.0740,0.0000,166,False
263,4.8436,4.5924,0.8988,0.4438,0.7816,11.6968,0.0000,164,False
264,4.7973,4.5567,0.8979,0.1639,0.8828,10.7393,0.0000,164,False
265,4.8697,4.5524,1.0318,0.8648,0.5628,11.1814,0.0000,167,False
266,4.8503,4.6043,0.8927,0.2916,0.8437,11.3458,0.0000,166,False
267,4.8411,4.6129,0.9066,-0.1470,0.8946,10.7070,0.0000,166,False
268,4.8124,4.5762,0.8363,0.4387,0.7120,12.3116,0.0000,164,False
269,4.7806,4.5340,0.9053,0.6359,0.6444,11.5823,0.0000,163,False
270,4.7854,4.5502,0.9171,0.0713,0.9143,10.6808,0.0099,163,False
271,4.8474,4.5688,0.9483,-0.0258,0.9480,10.9653,0.0000,166,False
272,4.8419,4.5920,0.9218,-0.2219,0.8947,9.9658,0.0000,166,False
273,4.8588,4.5982,0.9655,-0.0973,0.9606,10.5952,0.0000,164,False
274,4.9172,4.6780,0.8990,0.2933,0.8498,11.4421,0.0000,167,False
275,4.8103,4.5775,0.8657,0.3452,0.7939,11.4366,0.0000,163,False
276,4.8612,4.6174,0.8346,0.3534,0.7560,12.1109,0.0000,168,False
277,4.8698,4.6173,0.8858,0.2085,0.8609,12.1044,0.0000,167,False
278,4.8381,4.6024,0.8988,0.1475,0.8866,12.3086,0.0000,166,False
279,4.8237,4.5353,1.0031,0.8109,0.5905,10.7726,0.0000,164,False
280,4.8476,4.5734,0.9520,0.8174,0.4880,10.7913,0.0000,165,False
281,4.7672,4.5201,0.8848,0.2956,0.8340,11.8277,0.0000,164,False
282,4.7648,4.5386,0.8982,-0.1782,0.8804,10.5718,0.0097,164,False
283,4.8258,4.5643,0.9193,0.5033,0.7693,11.5687,0.0000,164,False
284,4.8203,4.5794,0.8869,0.2838,0.8403,12.4328,0.0078,169,False
285,4.7602,4.5266,0.8862,0.1209,0.8779,10.5208,0.0000,162,False
286,4.8305,4.5564,0.9292,0.4646,0.8048,11.5298,0.0000,165,False
287,4.8219,4.5889,0.9098,0.2402,0.8776,11.2694,0.0000,165,False
288,4.7971,4.5141,1.0249,0.8038,0.6358,11.2851,0.0000,162,False
289,4.7409,4.4330,0.9702,0.7959,0.5548,10.6831,0.0094,162,False
290,4.8156,3.7435,1.2213,-1.0246,0.6646,10.4450,0.0000,241,False
291,4.7679,4.5057,0.9555,0.7131,0.6360,10.5863,0.0000,162,False
292,4.7709,4.5457,0.8636,0.3108,0.8057,11.8302,0.0000,163,False
293,4.8027,4.5017,1.0385,0.8766,0.5569,10.0429,0.0000,165,False
294,4.8287,4.5830,0.9097,0.2171,0.8834,11.2771,0.0000,164,False
295,4.8131,4.5718,0.8536,0.4645,0.7162,11.5911,0.0015,164,False
296,4.8085,4.5819,0.8298,0.4118,0.7203,12.3303,0.0000,166,False
297,4.8313,4.6091,0.8684,0.0496,0.8670,11.0617,0.0000,165,False
298,4.7832,4.5080,0.9915,0.8063,0.5770,11.2390,0.0020,162,False
299,4.8732,4.6092,0.9073,0.7478,0.5137,11.7577,0.0000,166,False
300,4.8388,4.6140,0.9494,-0.2200,0.9236,9.9593,0.0000,166,False
301,4.8223,4.5843,0.8640,0.0319,0.8634,11.4583,0.0000,165,False
302,4.8766,4.6193,0.8870,0.5910,0.6614,11.1728,0.0000,166,False
303,4.8548,4.6025,0.8822,0.6978,0.5398,10.8239,0.0000,165,False
304,4.8086,4.5779,0.8589,0.1994,0.8355,12.0441,0.0000,167,False
305,4.7832,4.5074,0.8822,0.6345,0.6129,11.2160,0.0000,164,False
306,4.8176,4.5705,0.9639,0.6730,0.6900,10.6638,0.0000,164,False
307,4.8316,4.5891,0.8774,0.1385,0.8664,10.9205,0.0000,165,False
308,4.8239,4.5755,0.9017,0.4863,0.7593,11.1634,0.0000,164,False
309,4.8089,4.5564,0.8933,0.5345,0.7157,11.7013,0.0097,164,False
310,4.8339,4.6045,0.9275,-0.0411,0.9266,10.4176,0.0000,166,False
311,4.7838,4.4940,1.0071,0.7834,0.6330,11.1073,0.0000,162,False
312,4.8008,4.5518,0.8972,0.3811,0.8122,12.0810,0.0094,165,False
313,4.7801,4.5585,0.8316,0.3866,0.7363,11.3136,0.0000,162,False
314,4.8786,4.6287,0.9152,0.3047,0.8630,11.3523,0.0000,168,False
315,4.8604,4.6327,0.9003,0.2241,0.8719,11.4325,0.0000,165,False
316,4.7479,4.5122,0.8936,0.3154,0.8360,12.0062,0.0000,162,False
317,4.8063,4.5711,0.8854,0.1218,0.8770,12.3758,0.0000,165,False
318,4.8080,4.5400,0.9248,0.6544,0.6535,11.6810,0.0000,164,False
319,4.8499,4.6210,0.8428,0.1551,0.8284,11.2823,0.0000,166,False
320,4.8523,4.6027,0.9020,0.0794,0.8985,11.4125,0.0000,166,False
321,4.7667,4.5487,0.8495,0.5006,0.6864,11.7664,0.0000,162,False
322,4.8617,4.6234,0.9073,0.6116,0.6702,10.9952,0.0000,164,False
323,4.8302,4.6069,0.8511,0.4043,0.7490,10.8873,0.0000,165,False
324,4.8100,4.5819,0.8174,0.2283,0.7849,11.6849,0.0000,166,False
325,4.8274,4.5894,0.8927,0.1687,0.8766,11.4608,0.0000,166,False
326,4.8056,4.5044,0.9563,0.7912,0.5371,10.4117,0.0000,164,False
327,4.8477,4.5956,0.9334,-0.1554,0.9204,10.3178,0.0000,166,False
328,4.8214,4.5267,0.9086,0.7461,0.5185,11.5855,0.0000,167,False
329,4.7898,4.5379,0.9180,-0.1477,0.9061,11.2465,0.0000,165,False
330,4.7731,4.4699,0.9984,0.8629,0.5022,10.3522,0.0000,164,False
331,4.7707,4.5308,0.8987,0.3663,0.8207,11.7094,0.0000,164,False
332,4.7705,4.5539,0.8846,0.2814,0.8387,11.8597,0.0000,163,False
333,4.8153,4.5679,0.8139,0.3292,0.7443,12.2897,0.0000,166,False
334,4.8167,4.5909,0.8695,0.2616,0.8292,11.9023,0.0000,164,False
335,4.8407,4.5968,0.9188,0.0941,0.9139,10.9081,0.0000,164,False
336,4.7983,4.5601,0.8933,0.6047,0.6576,11.5987,0.0085,162,False
337,4.8340,4.5834,0.8846,0.6187,0.6321,12.4750,0.0000,167,False
