TrajectoryID,PathLength,PenetrationDepth,LateralSpread,LateralY,LateralZ,MeanScatterAngle,FinalEnergy,NumSteps,BoundaryExit
17531,3.9511,-1.4530,2.2425,-2.2033,0.4173,21.7264,0.0000,50,False
17532,4.5586,1.6303,1.2237,-1.2038,-0.2197,17.8471,0.0000,48,False
17533,4.9051,0.9082,1.3643,-0.8715,-1.0496,20.4288,0.0000,51,False
17534,5.6957,1.4606,0.8300,-0.1982,-0.8060,23.3314,0.0000,53,False
17535,4.6148,0.6599,1.9084,-1.3283,1.3703,20.5387,0.0000,50,False
17536,4.3963,-1.8352,1.6709,-1.6601,0.1898,17.7632,0.0000,45,False
17537,3.6144,-1.1385,2.0407,-2.0217,0.2775,20.8920,0.0000,53,False
17538,5.7584,-1.4787,0.2674,-0.1086,0.2443,18.3287,0.0000,56,False
17539,5.0523,-0.1161,0.9875,-0.6762,-0.7197,23.8732,0.0000,50,False
17540,3.4749,0.6870,1.8134,-1.8065,0.1575,18.8836,0.0000,47,False
17541,4.2730,0.4599,1.7076,-1.5909,-0.6204,22.7135,0.0000,49,False
17542,3.4035,0.1172,2.7619,-2.6999,0.5823,21.3857,0.0000,46,False
17543,4.0159,-1.5302,1.9973,-1.9391,-0.4785,21.8502,0.0000,44,False
17544,3.2218,0.3878,2.3172,-2.2713,0.4588,26.6597,0.0000,51,False
17545,4.4614,0.3694,2.3392,-1.8801,1.3919,21.6448,0.0000,50,False
17546,5.0473,0.1929,0.6166,-0.3067,-0.5349,26.2156,0.0000,51,False
17547,4.5737,0.4589,1.7649,-1.4715,-0.9743,22.7055,0.0000,51,False
17548,5.2386,-0.4323,0.7018,-0.4830,-0.5092,21.8074,0.0000,53,False
17549,4.6420,2.8023,2.7850,-2.7555,0.4044,20.5259,0.0000,51,False
17550,4.3058,-1.0842,1.0827,-1.0768,-0.1130,22.4439,0.0000,50,False
17551,5.0336,-0.1469,0.6213,-0.6174,0.0700,18.0568,0.0000,51,False
17552,5.7087,-1.8199,0.7706,-0.5884,0.4976,21.8633,0.0000,52,False
17553,4.6723,-2.7474,2.5598,-2.3074,-1.1083,20.6966,0.0000,49,False
17554,5.9462,-0.3964,1.1813,0.1623,-1.1701,20.5636,0.0000,53,False
17555,4.3537,1.1863,2.4311,-1.7264,-1.7116,22.4657,0.0000,54,False
17556,5.8853,-0.4914,3.1195,-0.8494,3.0017,19.4789,0.0000,53,False
17557,4.9958,0.1495,0.6596,-0.6507,0.1077,20.8849,0.0000,55,False
17558,4.6540,1.4019,1.5623,-1.3381,0.8063,20.7184,0.0000,52,False
17559,5.1015,-1.8495,1.7199,-1.0768,1.3411,20.4675,0.0000,51,False
17560,3.6785,0.5203,3.1339,-2.9303,1.1113,28.2679,0.0000,43,False
17561,5.4722,0.3643,0.8393,-0.5279,-0.6525,19.1242,0.0000,49,False
17562,5.7046,-0.5048,0.5599,0.2459,0.5030,18.6155,0.0000,49,False
17563,5.0777,-1.5600,1.7788,-1.6246,0.7244,23.5208,0.0000,48,False
17564,5.5025,1.0044,0.9662,-0.2999,-0.9185,22.0907,0.0000,51,False
17565,4.6717,0.0670,1.9817,-0.9994,-1.7112,22.1578,0.0000,50,False
17566,4.5722,0.3268,2.9289,-1.9975,2.1421,27.2402,0.0000,55,False
17567,3.5488,0.4930,1.8486,-1.8321,-0.2464,16.8064,0.0000,44,False
17568,5.2195,-0.8946,1.6532,-0.6051,-1.5385,17.6506,0.0000,51,False
17569,5.4403,-1.2518,0.1020,-0.0531,0.0871,15.2825,0.0000,49,False
17570,3.7656,-1.6382,3.3615,-3.2521,0.8506,21.8984,0.0000,47,False
17571,4.9031,1.0193,1.0637,-0.9482,0.4820,22.5521,0.0000,53,False
17572,5.3161,-0.3033,0.2563,0.0033,0.2563,22.3094,0.0000,50,False
17573,4.3212,1.2020,1.4993,-1.3300,-0.6921,21.1722,0.0000,47,False
17574,5.0233,-1.2993,1.2009,-0.9138,-0.7792,26.9136,0.0000,51,False
17575,5.6651,0.8435,2.3464,-0.6678,2.2494,18.9500,0.0000,44,False
17576,4.3221,-1.1875,1.3935,-1.3306,0.4138,22.2953,0.0000,51,False
17577,3.4583,0.2181,2.0744,-2.0168,-0.4856,20.9839,0.0000,47,False
17578,5.7713,-0.3795,0.1906,0.1270,-0.1422,23.6652,0.0000,49,False
17579,2.0508,0.1816,3.2552,-3.2529,-0.1243,25.2783,0.0000,43,False
17580,5.4615,-0.2982,2.9227,-1.1239,-2.6979,23.3489,0.0000,56,False
17581,4.8137,-1.0613,1.6991,-1.5166,0.7660,18.7681,0.0000,54,False
17582,5.0863,-1.3642,1.1855,-0.7476,0.9200,17.9129,0.0000,51,False
17583,5.3347,-0.8003,1.4118,-0.5136,-1.3151,18.7557,0.0000,54,False
17584,5.6132,-1.1789,1.3108,-1.2590,0.3646,20.5586,0.0000,57,False
17585,5.3184,0.7713,1.8244,-1.3899,-1.1818,23.2385,0.0000,47,False
17586,5.9584,0.3302,1.3247,0.0167,-1.3246,23.7207,0.0000,54,False
17587,5.1763,1.3505,1.7822,-1.2122,1.3065,18.8011,0.0000,51,False
17588,5.6460,0.4402,1.1244,-0.4071,1.0481,23.8530,0.0000,52,False
17589,4.9782,0.0551,3.4982,-2.4873,-2.4598,20.9984,0.0000,51,False
17590,4.6548,0.7296,1.2887,-1.0511,-0.7457,22.5985,0.0000,52,False
17591,5.6466,-0.2949,3.0436,-0.8839,-2.9124,26.0644,0.0000,55,False
17592,3.5399,0.2746,1.8388,-1.7806,-0.4590,20.1714,0.0000,46,False
17593,5.0391,0.8884,1.1555,-0.8408,-0.7926,23.1164,0.0000,51,False
17594,5.3981,-0.6619,0.5965,-0.2664,0.5337,27.7642,0.0000,53,False
17595,3.5038,1.3436,2.4857,-2.4458,-0.4437,18.9288,0.0000,46,False
17596,5.0938,-1.5277,2.1178,-2.1064,0.2197,24.4534,0.0000,53,False
17597,5.4738,-1.1733,0.5342,-0.5332,-0.0329,22.8904,0.0000,51,False
17598,4.0795,0.9776,2.7835,-2.6635,0.8082,25.2824,0.0000,53,False
17599,4.6428,-0.6805,0.8836,-0.8026,0.3696,19.9410,0.0000,46,False
17600,5.6611,-0.2886,0.7220,-0.1243,0.7112,21.3978,0.0000,56,False
17601,4.9860,-0.4922,1.8497,-0.9606,-1.5807,22.9806,0.0000,56,False
17602,4.1570,0.4795,1.8862,-1.6207,-0.9651,22.3415,0.0000,50,False
17603,5.2892,-0.5216,0.7823,-0.5342,0.5716,24.5934,0.0000,51,False
17604,5.5546,0.6887,1.1098,-0.1299,-1.1022,22.2851,0.0000,52,False
17605,5.2943,-1.0107,0.5813,-0.5759,-0.0797,22.6334,0.0000,53,False
17606,5.3940,1.4270,3.9813,-2.6531,-2.9684,22.0731,0.0000,55,False
17607,4.4138,-0.5137,1.2562,-1.2417,0.1903,21.2762,0.0000,50,False
17608,5.4496,0.4744,1.4856,-0.4794,-1.4061,26.4333,0.0000,51,False
17609,5.5567,-0.4239,2.5879,-1.3382,2.2150,23.6564,0.0000,50,False
17610,4.4466,1.4466,2.3568,-2.1546,0.9551,20.9668,0.0000,50,False
17611,4.8921,0.5118,1.9538,-1.0057,-1.6751,21.7267,0.0000,52,False
17612,5.0618,-1.0006,0.7859,-0.6587,0.4287,21.6257,0.0000,48,False
17613,5.5504,0.0667,1.9184,-0.3974,1.8768,21.4399,0.0000,52,False
17614,5.4362,-0.4601,1.9201,-0.9361,1.6764,20.6913,0.0000,48,False
17615,4.6651,-2.1880,1.4993,-1.4716,0.2867,23.6228,0.0000,53,False
17616,4.9231,1.2848,2.5243,-1.5026,2.0284,18.0549,0.0000,46,False
17617,4.4249,-0.4043,1.2834,-1.1060,0.6511,25.4747,0.0000,53,False
17618,5.0247,-0.6865,2.0749,-1.9832,0.6102,20.4602,0.0000,55,False
17619,5.2984,2.5084,1.0091,-0.8844,0.4859,18.5067,0.0000,55,False
17620,5.0603,1.4696,1.2408,-0.8344,0.9183,20.8965,0.0000,56,False
17621,5.5226,-0.3002,0.6318,-0.2882,-0.5623,20.5610,0.0000,43,False
17622,4.5292,1.4191,2.2926,-1.4144,1.8043,18.6433,0.0000,48,False
17623,4.6876,-0.9501,1.1174,-1.1174,0.0053,17.2722,0.0000,50,False
17624,5.4023,0.4200,0.5757,-0.5686,-0.0906,24.5779,0.0000,49,False
17625,4.9761,-0.8114,1.0095,-0.4963,-0.8790,17.5489,0.0000,52,False
17626,5.2165,-0.8739,1.8939,-1.0597,1.5697,26.0052,0.0000,48,False
17627,4.0512,0.7425,2.5085,-2.0215,-1.4853,21.9740,0.0000,48,False
17628,5.2398,-0.6728,0.7693,-0.2683,0.7210,17.6089,0.0000,46,False
17629,5.1792,2.5290,1.8598,-1.8597,0.0214,17.0935,0.0000,50,False
17630,2.4129,-0.8800,3.9545,-3.9475,0.2344,22.7679,0.0000,49,False
17631,3.1933,-0.2864,3.2257,-3.1391,-0.7422,20.8641,0.0000,42,False
17632,4.5040,0.3354,0.9121,-0.9121,0.0041,22.0936,0.0000,51,False
17633,4.9559,-2.6042,1.6689,-1.4587,0.8108,20.3400,0.0000,51,False
17634,5.6557,0.7471,0.9402,-0.3411,-0.8762,17.5129,0.0000,49,False
17635,5.5341,0.1917,0.4034,0.0594,0.3990,23.2310,0.0000,47,False
17636,4.3433,0.9733,2.1289,-1.9935,-0.7471,22.0187,0.0000,53,False
17637,4.2215,1.2034,1.7187,-1.4859,-0.8638,18.3571,0.0000,54,False
17638,4.5111,-0.3731,3.4990,-2.5134,2.4344,24.2029,0.0000,55,False
17639,5.5902,-1.2484,0.8889,-0.8773,0.1436,21.4635,0.0000,56,False
17640,4.5512,-0.6739,2.7168,-2.1004,1.7231,23.2115,0.0000,47,False
17641,4.9011,0.6644,1.7693,-1.6028,-0.7492,17.4585,0.0000,40,False
17642,5.6860,1.1325,3.5507,-1.2670,-3.3170,20.1523,0.0000,51,False
17643,5.3196,0.4836,0.3978,-0.1209,-0.3789,22.6544,0.0000,55,False
17644,4.4216,-1.0576,1.6566,-1.4791,0.7462,22.0289,0.0000,49,False
17645,5.5520,-0.1527,1.3075,-0.8511,0.9926,26.4737,0.0000,48,False
17646,5.1597,2.2568,4.5620,-3.8074,-2.5131,18.1197,0.0000,50,False
17647,5.0081,-0.5559,3.0217,-2.1544,2.1187,22.8718,0.0000,50,False
17648,5.1901,-1.1066,3.4577,-2.2078,-2.6610,19.3719,0.0000,52,False
17649,4.0107,-0.3511,1.2557,-1.2479,0.1394,24.9916,0.0000,48,False
17650,5.2789,-3.9516,4.0805,-3.8692,1.2961,21.7214,0.0000,57,False
17651,2.6048,0.0063,3.2781,-3.0718,1.1446,18.2801,0.0000,43,False
17652,4.9762,-0.5301,1.6395,-0.6241,-1.5161,20.5863,0.0000,49,False
17653,4.5187,1.4270,2.0841,-2.0206,-0.5106,19.4298,0.0000,47,False
17654,4.0818,0.2047,1.2025,-1.2024,-0.0182,22.6411,0.0000,47,False
17655,4.0482,1.3735,1.8367,-1.8082,-0.3221,18.5019,0.0000,50,False
17656,4.7138,-1.9760,2.3367,-1.5285,1.7675,18.4939,0.0000,52,False
17657,5.3016,-0.7932,2.2678,-0.7261,2.1484,22.2972,0.0000,50,False
17658,4.4807,0.5221,1.1220,-1.0187,-0.4701,24.5716,0.0000,47,False
17659,4.9982,2.2586,1.4352,-1.2894,-0.6304,22.4156,0.0000,48,False
17660,4.8536,-2.0874,1.3166,-1.3106,0.1260,21.1970,0.0000,49,False
17661,4.9512,0.8556,0.4989,-0.4451,-0.2252,15.7466,0.0000,48,False
17662,4.9711,1.0182,1.3275,-0.9422,0.9351,23.1422,0.0000,50,False
17663,4.7605,0.4730,1.1016,-0.7021,0.8489,23.1521,0.0000,53,False
17664,5.3924,0.5127,0.4445,-0.0029,-0.4445,20.3602,0.0000,52,False
17665,4.2898,0.2614,1.2181,-0.9511,0.7609,21.8126,0.0000,33,False
17666,4.3908,0.9088,1.5969,-1.4302,-0.7103,20.0575,0.0000,47,False
17667,5.1312,0.2838,1.0670,-1.0436,-0.2224,22.7488,0.0000,54,False
17668,3.3468,-0.0115,2.0026,-2.0021,0.0432,21.1742,0.0000,51,False
17669,4.8976,0.2651,1.2714,-1.0570,-0.7065,19.1080,0.0000,50,False
17670,5.2799,0.5144,0.6129,-0.3996,0.4648,20.2155,0.0000,51,False
17671,5.0279,0.3645,0.5168,-0.4057,-0.3201,19.9265,0.0000,52,False
17672,5.1252,0.8895,0.3801,-0.2613,-0.2761,18.3758,0.0000,47,False
17673,3.5564,0.9996,2.4945,-2.1983,1.1790,24.6593,0.0000,52,False
17674,3.7322,1.7961,2.4633,-2.4541,-0.2126,21.8361,0.0000,47,False
17675,5.1341,-1.1792,2.2834,-1.0273,-2.0393,22.0590,0.0000,49,False
17676,4.7920,1.0886,2.6668,-1.9362,-1.8338,21.4596,0.0000,47,False
17677,5.5167,-2.5780,0.8480,-0.7886,0.3117,21.6860,0.0000,54,False
17678,5.4338,0.9440,0.2759,-0.0616,0.2689,20.3496,0.0000,49,False
17679,5.2066,-1.7620,0.6765,-0.5593,-0.3806,22.5212,0.0000,51,False
17680,5.8467,0.4826,0.1139,0.1062,-0.0412,20.2960,0.0000,55,False
17681,4.6910,0.0318,2.6331,-1.5645,2.1179,23.3787,0.0000,51,False
17682,4.9898,0.5455,1.1987,-0.7089,0.9666,20.4325,0.0000,48,False
17683,5.9590,2.8763,0.5721,-0.2447,0.5172,17.0264,0.0000,52,False
17684,5.1376,0.5042,2.0267,-0.7268,-1.8919,21.6708,0.0000,55,False
17685,3.9396,1.6007,1.8856,-1.8683,-0.2547,21.1649,0.0000,47,False
17686,3.1596,0.1898,2.9291,-2.6414,1.2661,25.0968,0.0000,51,False
17687,4.8375,0.5890,2.3238,-1.4503,1.8156,22.2096,0.0000,52,False
17688,5.1930,1.6252,1.5295,-1.1457,1.0133,20.3843,0.0000,50,False
17689,5.1696,-0.4680,0.5561,-0.3128,-0.4598,24.1013,0.0000,51,False
17690,4.5660,-1.1634,1.0472,-1.0344,-0.1635,24.1254,0.0000,47,False
17691,5.1119,1.4306,1.1423,-0.7755,0.8387,19.1825,0.0000,47,False
17692,4.6297,1.2559,3.3419,-2.6694,-2.0106,19.5656,0.0000,52,False
17693,5.1503,-0.7482,1.1691,-1.1532,-0.1920,17.5490,0.0000,51,False
17694,3.1129,-1.4119,3.3902,-3.3868,-0.1525,26.0636,0.0000,50,False
17695,4.5453,-0.2812,2.2200,-1.1082,-1.9236,21.9583,0.0000,54,False
17696,5.1468,-2.0328,0.8710,-0.8709,0.0141,21.3691,0.0000,54,False
17697,5.0005,1.8149,1.0752,-0.9669,-0.4702,20.4277,0.0000,51,False
17698,5.2609,-0.2233,0.3419,-0.3124,0.1389,22.9089,0.0000,50,False
17699,4.5648,-0.9113,1.3724,-1.3384,0.3038,21.4519,0.0000,48,False
17700,4.7225,-1.0746,1.9767,-1.2529,-1.5290,17.9897,0.0000,46,False
17701,5.7241,0.2801,0.5732,0.0565,-0.5704,20.1961,0.0000,46,False
17702,4.9890,-1.8895,1.5039,-1.1861,0.9246,19.7105,0.0000,49,False
17703,5.8156,-0.4962,2.3646,-0.9596,2.1611,22.1135,0.0000,51,False
17704,4.6704,0.1515,0.6774,-0.6651,0.1287,23.5305,0.0000,49,False
17705,5.3525,2.0007,1.4675,-1.0534,1.0218,25.3172,0.0000,53,False
17706,5.2530,-2.8015,3.1756,-2.5701,-1.8651,20.3747,0.0000,51,False
17707,3.9499,-1.0671,1.8112,-1.6938,0.6413,21.9329,0.0000,51,False
17708,5.0921,-0.1940,1.8928,-1.3067,1.3693,20.9031,0.0000,49,False
17709,4.3223,0.8146,3.1171,-1.9598,2.4239,20.7363,0.0000,49,False
17710,5.3912,-0.5274,2.3099,-0.7903,-2.1706,20.4900,0.0000,50,False
17711,4.0079,-0.3125,1.6876,-1.4404,-0.8792,26.4822,0.0000,49,False
17712,4.7877,-0.6624,0.7124,-0.6593,-0.2697,23.1257,0.0000,50,False
17713,5.5134,0.3087,3.3554,-1.2173,-3.1268,18.0279,0.0000,56,False
17714,5.4087,-0.2750,1.6152,-0.7912,1.4082,20.2614,0.0000,51,False
17715,4.8193,2.3276,2.7293,-2.6197,0.7658,14.2008,0.0000,48,False
17716,4.7877,-0.4727,1.6682,-0.9930,-1.3405,24.8968,0.0000,57,False
17717,4.8095,-1.3995,1.3941,-1.0207,-0.9495,22.8343,0.0000,52,False
17718,5.5022,-0.6234,1.2627,-0.9139,-0.8713,23.1885,0.0000,50,False
17719,5.3713,0.5865,2.2251,-1.2394,1.8479,21.7368,0.0000,51,False
17720,4.8383,0.8582,1.5693,-1.0601,1.1571,24.0274,0.0000,54,False
17721,3.6921,0.2915,1.5433,-1.4936,0.3882,23.0306,0.0000,47,False
17722,5.3793,0.4837,0.8921,-0.0662,0.8896,17.1923,0.0000,54,False
17723,5.4724,-1.1691,2.7850,-1.0434,-2.5821,19.5691,0.0000,53,False
17724,5.1709,-0.6649,0.7135,-0.3583,0.6171,20.2542,0.0000,53,False
17725,5.4700,1.1665,1.3237,-1.0769,-0.7696,21.9663,0.0000,57,False
17726,3.7780,0.1558,2.9811,-2.7312,-1.1949,23.5946,0.0000,45,False
17727,4.4922,-1.8317,2.9687,-2.7836,1.0318,21.9716,0.0000,51,False
17728,5.1906,1.1089,0.5877,-0.3135,-0.4970,24.5880,0.0000,52,False
17729,4.6068,1.1195,1.0728,-0.9459,0.5061,23.5148,0.0000,52,False
17730,5.2256,-2.3761,2.0362,-1.7811,0.9869,22.1415,0.0000,52,False
17731,5.0009,0.8880,1.1880,-0.8882,-0.7889,21.3578,0.0000,50,False
17732,5.0517,-0.7330,1.6110,-0.9095,1.3297,21.2600,0.0000,53,False
17733,5.4682,0.3169,0.1948,0.1939,0.0187,17.7857,0.0000,50,False
17734,2.5567,-0.6275,2.8896,-2.8701,0.3351,25.2226,0.0000,46,False
17735,5.1455,-1.1125,1.4137,-0.7396,1.2048,19.3553,0.0000,53,False
17736,5.0922,-1.8283,2.0462,-1.7422,-1.0731,22.7726,0.0000,51,False
17737,5.6407,-0.2828,0.3256,-0.3050,-0.1139,27.1328,0.0000,48,False
17738,4.3190,0.2478,1.4323,-1.1751,-0.8190,21.2765,0.0000,53,False
17739,4.7600,0.9282,3.0135,-1.9229,2.3203,21.4180,0.0000,48,False
17740,5.2541,-0.8757,0.7823,-0.6952,0.3587,21.5731,0.0000,52,False
17741,5.6625,-1.6244,1.0700,-0.6659,-0.8376,20.8152,0.0000,52,False
17742,5.0333,-0.4430,1.0183,-0.7199,0.7202,21.3989,0.0000,52,False
17743,5.8177,2.4374,1.6751,-0.8815,1.4244,16.4669,0.0000,50,False
17744,5.3342,-0.8102,1.3582,-0.4380,-1.2857,20.0606,0.0000,53,False
17745,4.1147,1.5270,2.4325,-2.2532,-0.9166,21.1852,0.0000,53,False
17746,5.5871,-0.1206,2.4228,-1.0267,2.1945,21.4838,0.0000,54,False
17747,4.3774,-0.8984,2.7047,-1.9450,1.8795,20.4311,0.0000,48,False
17748,5.3406,3.5342,1.8302,-1.8172,0.2176,19.9122,0.0000,60,False
17749,5.3018,-1.0954,2.4923,-1.3046,-2.1236,21.2945,0.0000,52,False
17750,4.7996,2.5855,2.4266,-2.2825,-0.8239,17.2075,0.0000,52,False
17751,4.6749,-0.0799,0.8575,-0.7542,-0.4080,21.1627,0.0000,50,False
17752,5.4009,-0.9492,2.4176,-0.7815,-2.2878,20.7302,0.0000,52,False
17753,5.5498,-1.8302,2.4020,-2.3891,-0.2483,24.2975,0.0000,51,False
17754,4.6135,-2.3913,3.7912,-3.7604,0.4821,23.6389,0.0000,52,False
17755,4.8591,-0.5092,2.2134,-1.7669,1.3332,29.9774,0.0000,52,False
17756,4.9423,3.0429,4.2353,-3.3463,2.5962,22.0398,0.0000,59,False
17757,5.4872,0.4934,0.8563,-0.2479,0.8196,24.2639,0.0000,53,False
17758,5.3250,1.4550,0.7704,-0.5314,0.5578,25.2112,0.0000,53,False
17759,5.2463,-2.7300,1.4646,-1.2579,0.7501,17.4250,0.0000,51,False
17760,5.3619,1.3564,2.8348,-2.0804,-1.9256,19.5224,0.0000,50,False
17761,3.9103,-0.3596,2.3278,-2.2446,0.6166,22.3918,0.0000,48,False
17762,4.2632,-0.6494,3.5419,-2.8071,2.1600,21.8215,0.0000,49,False
17763,3.8763,0.2989,1.7860,-1.6841,0.5944,16.9492,0.0000,53,False
17764,5.1258,0.6019,0.4886,-0.4885,-0.0108,20.4106,0.0000,50,False
17765,5.6663,-1.3945,1.8645,-0.7801,1.6935,21.1451,0.0000,53,False
17766,5.1138,0.2642,1.4913,-0.6220,-1.3554,20.6953,0.0000,47,False
17767,4.3260,-0.2590,1.6654,-1.1316,1.2219,21.1631,0.0000,54,False
17768,4.2976,1.2968,1.8326,-1.6840,-0.7230,20.9337,0.0000,51,False
17769,6.0791,0.7363,1.2445,0.1291,1.2378,20.0900,0.0000,57,False
17770,4.5317,-1.2260,2.2237,-1.5968,1.5477,20.6407,0.0000,50,False
17771,5.2363,-0.6345,1.3112,-1.2549,-0.3800,20.5861,0.0000,48,False
17772,5.4261,-0.3768,0.7036,-0.6695,-0.2163,20.4710,0.0000,55,False
17773,5.2613,-0.0794,0.8161,-0.3357,0.7438,18.2702,0.0000,46,False
17774,5.2318,-0.5951,2.1656,-1.0733,1.8809,18.7483,0.0000,48,False
17775,4.7571,-1.7913,1.6781,-1.4229,0.8896,23.5413,0.0000,49,False
17776,5.8058,-0.4018,0.5204,-0.1075,0.5092,30.3594,0.0000,55,False
17777,4.2894,-1.1356,2.3115,-2.1186,-0.9244,22.0425,0.0000,50,False
17778,5.4875,-0.2599,0.4697,-0.1271,0.4522,17.2113,0.0000,46,False
17779,5.1247,-1.9238,0.9812,-0.6496,0.7354,17.1311,0.0000,49,False
17780,5.8841,-1.1812,1.0765,-0.8425,-0.6701,27.0944,0.0000,54,False
17781,5.1534,0.0020,0.9810,-0.2930,-0.9362,17.5505,0.0000,51,False
17782,5.6861,2.9984,2.0967,-1.5488,1.4133,18.3617,0.0000,52,False
17783,5.3769,-0.1409,1.2929,-0.1392,-1.2854,18.5695,0.0000,50,False
17784,4.0210,1.2663,1.5662,-1.5629,0.1013,23.0676,0.0000,50,False
17785,4.5110,-1.6626,2.1071,-1.6083,-1.3615,19.1023,0.0000,48,False
17786,4.9836,1.9949,1.6594,-1.5647,-0.5525,20.4970,0.0000,49,False
17787,3.8094,-0.0875,1.7530,-1.6781,0.5070,25.8180,0.0000,47,False
17788,5.6799,1.2033,2.7178,-1.5125,-2.2581,22.8227,0.0000,50,False
17789,3.2183,0.5287,2.2057,-2.1937,-0.2294,15.6175,0.0000,44,False
17790,4.8996,1.0498,1.4875,-1.1416,0.9537,22.6519,0.0000,55,False
17791,2.9132,0.5753,3.1091,-2.8783,-1.1754,27.9912,0.0000,41,False
17792,4.6290,-0.1473,1.1039,-0.8647,0.6862,24.2037,0.0000,52,False
17793,4.6512,0.3345,1.1884,-1.1437,0.3228,25.5531,0.0000,51,False
17794,6.0200,3.1851,1.9536,-1.6263,1.0824,20.8089,0.0000,60,False
17795,5.1804,-1.5698,0.8021,-0.6401,-0.4834,22.5308,0.0000,48,False
17796,5.1050,0.1655,2.5767,-2.1628,1.4007,21.5796,0.0000,50,False
17797,5.2315,1.3108,2.4165,-2.1920,-1.0172,21.6237,0.0000,54,False
17798,5.1500,-1.4387,0.8008,-0.7797,-0.1827,19.1116,0.0000,48,False
17799,5.6991,2.4001,1.2064,-1.1722,-0.2853,24.5988,0.0000,54,False
17800,5.3499,-2.4376,1.3797,-1.0442,-0.9019,21.4575,0.0000,56,False
17801,5.3812,-0.7497,0.7512,-0.3812,-0.6473,23.0041,0.0000,54,False
17802,5.4456,1.3005,1.7319,-0.5013,-1.6578,20.2408,0.0000,51,False
17803,5.0562,1.5356,1.6259,-0.9867,1.2923,21.8043,0.0000,50,False
17804,4.0892,-0.1152,1.3104,-1.2965,0.1908,24.4752,0.0000,49,False
17805,5.0506,-1.0912,2.1716,-1.0748,1.8869,15.4500,0.0000,43,False
17806,4.4061,-0.3560,4.2688,-3.0495,2.9871,21.9433,0.0000,50,False
17807,5.7321,0.0763,1.2298,-1.0298,0.6722,19.8722,0.0000,50,False
17808,5.4273,0.8693,3.1481,-1.5669,-2.7304,23.4456,0.0000,53,False
17809,4.2357,1.2987,1.6589,-1.6468,-0.2000,23.3443,0.0000,45,False
17810,5.0545,0.2364,0.4333,-0.3216,0.2904,21.0785,0.0000,51,False
17811,4.1097,-0.0960,1.1548,-1.1501,-0.1039,21.0175,0.0000,54,False
17812,5.0965,0.8308,0.8242,-0.6777,0.4691,21.9844,0.0000,58,False
17813,4.9983,-0.5383,0.6586,-0.5758,0.3196,24.0919,0.0000,54,False
17814,5.1906,-2.3039,1.4612,-1.2127,-0.8151,18.8442,0.0000,46,False
17815,5.4563,-0.9029,1.1582,-0.3229,1.1123,23.9515,0.0000,55,False
17816,4.8091,-0.0087,2.2157,-1.7979,-1.2949,20.3381,0.0000,51,False
17817,4.6451,1.3580,2.0794,-2.0762,0.1161,25.1314,0.0000,47,False
17818,3.3230,0.6220,2.0349,-1.8959,0.7390,4.7531,4.7253,26,True
17819,1.7308,-0.2009,2.3412,-0.7567,2.2155,32.8497,0.0000,27,False
17820,5.2986,-0.1766,0.7875,-0.2777,-0.7369,21.4368,0.0000,54,False
17821,3.9030,0.5170,1.6698,-1.5983,0.4832,21.6508,0.0000,54,False
17822,4.6801,0.1274,0.8273,-0.6925,-0.4526,18.7296,0.0000,44,False
17823,4.1833,1.4153,2.8711,-2.3150,1.6983,20.1908,0.0000,51,False
17824,3.3539,-0.9788,2.8309,-2.7127,0.8092,24.1535,0.0000,41,False
17825,5.2682,0.4263,0.6463,-0.5992,0.2423,20.6341,0.0000,53,False
17826,3.9917,0.6888,2.8806,-2.5551,1.3302,20.3449,0.0000,45,False
17827,4.6267,1.0503,1.8158,-1.4429,1.1024,19.9844,0.0000,49,False
17828,5.5060,1.8545,1.2489,-1.2478,-0.0526,22.9156,0.0000,54,False
17829,5.5910,-0.7208,0.8619,-0.0604,0.8598,19.2596,0.0000,53,False
17830,5.4957,-0.6704,2.5592,-0.8795,2.4034,23.7902,0.0000,51,False
17831,4.4788,0.5563,1.5832,-1.5760,0.1505,25.4209,0.0000,58,False
17832,4.8981,-0.9081,1.1244,-1.0820,0.3059,23.8998,0.0000,47,False
17833,5.1253,-0.1523,1.5867,-0.9014,1.3058,19.7109,0.0000,53,False
17834,4.9167,1.3821,1.4028,-1.2600,-0.6167,20.6206,0.0000,50,False
17835,3.8568,0.3403,1.6750,-1.5826,-0.5488,23.3962,0.0000,44,False
17836,5.3335,0.7637,0.7805,-0.5377,0.5657,22.0090,0.0000,48,False
17837,4.8333,-1.9513,1.8966,-1.7716,-0.6771,21.0264,0.0000,51,False
17838,5.2490,1.2196,1.8480,-0.8837,-1.6230,26.1041,0.0000,56,False
17839,3.5369,-0.6634,2.4355,-2.2473,-0.9388,22.8376,0.0000,47,False
17840,5.0609,0.5391,0.6877,-0.3231,-0.6071,22.9996,0.0000,50,False
17841,4.7844,0.4442,2.6978,-1.8396,-1.9733,23.0323,0.0000,55,False
17842,5.6437,1.0011,4.0473,-1.8539,3.5977,21.1405,0.0000,54,False
17843,5.5495,1.7718,0.5829,-0.5560,0.1752,20.6645,0.0000,54,False
17844,2.9394,0.5225,2.5439,-2.5006,0.4676,23.9732,0.0000,44,False
17845,3.5133,-1.1329,2.5112,-2.2321,-1.1504,19.6030,0.0000,50,False
17846,3.8588,0.1375,1.6633,-1.4905,0.7381,23.4726,0.0000,51,False
17847,5.7919,-0.3832,2.0978,-1.2097,1.7138,18.0497,0.0000,55,False
