TrajectoryID,PathLength,PenetrationDepth,LateralSpread,LateralY,LateralZ,MeanScatterAngle,FinalEnergy,NumSteps,BoundaryExit
36,4.8110,4.2691,1.3183,0.8237,-1.0293,10.0735,0.0000,230,False
37,4.7872,4.3816,1.0210,0.0321,-1.0205,10.2741,0.0000,236,False
38,4.7977,4.4672,0.7627,0.6620,-0.3788,10.2255,0.0000,238,False
39,4.8564,4.3823,0.7774,0.5991,-0.4954,10.0233,0.0000,240,False
40,4.8049,4.4100,0.9673,0.0706,-0.9647,10.7292,0.0016,230,False
41,4.8590,4.4479,1.3140,0.8287,-1.0197,10.5957,0.0000,233,False
42,4.8179,4.4512,0.5436,0.4982,-0.2174,9.5938,0.0000,242,False
43,4.8275,4.4214,1.0398,0.4445,-0.9400,10.3402,0.0000,235,False
44,4.8035,4.3735,1.2508,0.0315,-1.2504,10.1315,0.0005,228,False
45,4.8334,4.3072,1.3857,0.5618,-1.2667,10.0699,0.0018,232,False
46,4.7782,4.2234,0.9865,0.9822,-0.0922,10.0415,0.0025,244,False
47,4.7981,4.4405,0.8345,0.3717,-0.7471,9.6821,0.0000,230,False
48,4.8520,4.4461,1.2350,0.0971,-1.2312,9.2084,0.0000,237,False
49,4.8273,4.2977,1.3222,0.7155,-1.1119,9.7981,0.0000,230,False
50,4.8187,4.4744,0.7718,0.5157,-0.5742,9.4337,0.0067,238,False
51,4.8111,4.4580,0.5220,0.2216,-0.4726,10.0065,0.0000,239,False
52,4.8269,4.5137,0.4687,0.1009,-0.4577,10.1134,0.0000,234,False
53,4.8675,4.3212,1.6041,0.3055,-1.5747,9.7054,0.0000,224,False
54,4.7889,4.3696,1.0348,0.5605,-0.8699,9.7567,0.0000,232,False
55,4.8327,4.3581,0.5894,0.5759,-0.1257,10.3425,0.0000,247,False
56,4.8265,4.3671,0.8618,0.7411,-0.4397,10.0357,0.0000,239,False
57,4.8633,4.4636,0.9682,0.5440,-0.8010,9.4596,0.0000,235,False
58,4.8037,4.2536,1.3365,1.0165,-0.8677,9.6718,0.0000,231,False
59,4.8051,4.2876,1.2721,0.4598,-1.1861,9.8710,0.0000,228,False
60,4.8465,4.4092,0.7826,0.3749,-0.6870,10.1800,0.0000,238,False
61,4.7667,4.2286,1.4161,0.2490,-1.3940,9.6554,0.0095,228,False
62,4.8707,4.4175,1.1392,0.4325,-1.0539,10.0830,0.0000,234,False
63,4.8270,4.5735,0.4534,-0.1064,-0.4408,10.2034,0.0098,238,False
64,4.8118,4.4552,1.0095,0.2255,-0.9840,9.8137,0.0092,232,False
65,4.7896,4.3839,1.2829,0.3808,-1.2250,10.1691,0.0026,229,False
66,4.7997,4.4151,1.0650,0.4977,-0.9416,9.7232,0.0000,235,False
67,4.8382,4.4723,0.5972,-0.1212,-0.5848,10.5331,0.0000,235,False
68,4.8419,4.3559,1.2443,0.8194,-0.9365,9.7712,0.0000,236,False
69,4.7859,4.4878,0.9223,0.1355,-0.9123,10.1078,0.0000,229,False
70,4.8179,4.4407,0.6707,0.2749,-0.6117,10.2393,0.0000,241,False
71,4.8320,4.3439,1.2947,1.2404,-0.3707,9.7137,0.0043,236,False
72,4.8370,4.3818,1.0649,0.4350,-0.9720,9.8869,0.0000,235,False
73,4.7797,4.3637,1.0762,0.6238,-0.8770,10.0941,0.0064,233,False
74,4.7832,4.3708,0.7416,0.2421,-0.7010,10.2116,0.0071,234,False
75,4.8294,4.2886,1.3862,0.1907,-1.3730,9.8819,0.0000,235,False
76,4.8381,4.3527,1.0559,0.6699,-0.8161,9.6803,0.0000,235,False
77,4.8250,4.4562,0.7606,-0.1903,-0.7364,10.0994,0.0000,236,False
78,4.7632,4.4139,0.8968,0.3738,-0.8151,9.7746,0.0000,231,False
79,4.8378,4.3432,1.4633,0.5786,-1.3440,9.9091,0.0000,227,False
80,4.8605,4.4581,1.3556,0.6726,-1.1770,9.9152,0.0000,227,False
81,4.7901,4.2562,1.5625,0.8867,-1.2865,9.9788,0.0000,229,False
82,4.8082,4.4720,0.9879,0.5264,-0.8359,9.6333,0.0009,234,False
83,4.8110,4.4989,0.7829,0.3153,-0.7166,9.8345,0.0000,235,False
84,4.7964,4.3957,1.1083,0.2776,-1.0729,9.7019,0.0032,233,False
85,4.8640,4.3716,1.1281,0.3620,-1.0685,9.9579,0.0000,230,False
86,4.8151,4.4599,0.7659,0.6728,-0.3661,9.9623,0.0000,236,False
87,4.7744,4.3072,1.4629,0.7752,-1.2406,9.7549,0.0087,225,False
88,4.8350,4.4504,0.9950,0.1832,-0.9780,10.5279,0.0000,238,False
89,4.8457,4.4126,1.1023,0.4662,-0.9989,9.8513,0.0000,233,False
90,4.8565,4.5749,0.3093,-0.0986,-0.2931,9.8474,0.0080,236,False
91,4.8090,4.3864,1.2874,0.4993,-1.1867,9.8556,0.0000,229,False
92,4.8219,4.4160,1.2984,0.6486,-1.1248,9.5666,0.0043,233,False
93,4.8439,4.3297,1.2035,0.9862,-0.6898,9.6877,0.0000,237,False
94,4.8449,4.3803,1.4802,0.3695,-1.4333,10.2222,0.0000,227,False
95,4.8470,4.3256,1.0061,0.8626,-0.5178,10.4010,0.0000,235,False
96,4.8088,4.3192,1.1717,0.8446,-0.8122,10.2814,0.0000,235,False
97,4.8013,4.3883,0.7165,0.3161,-0.6430,10.3228,0.0000,240,False
98,4.8233,4.4546,1.1603,0.8799,-0.7563,9.6570,0.0000,238,False
99,4.8000,4.4520,0.9097,0.3030,-0.8578,10.1564,0.0000,230,False
100,4.7927,4.3724,0.8072,0.5733,-0.5683,9.9878,0.0000,239,False
101,4.8071,4.4752,1.0187,0.8543,-0.5549,10.0762,0.0000,231,False
102,4.7969,4.4341,0.9404,0.7725,-0.5363,10.0500,0.0000,239,False
103,4.7885,4.3913,0.9889,0.5848,-0.7975,9.6438,0.0000,231,False
104,4.8386,4.2878,1.2304,1.0479,-0.6448,9.7118,0.0000,238,False
105,4.7800,4.3559,0.9861,0.4120,-0.8959,9.4554,0.0000,236,False
106,4.8237,4.4384,0.8090,0.2297,-0.7757,9.9922,0.0000,234,False
107,4.8276,4.3729,1.1884,1.0471,-0.5621,9.5740,0.0000,235,False
108,4.8320,4.3875,0.8419,0.5729,-0.6170,10.4843,0.0000,242,False
109,4.8045,4.4344,0.4467,0.2928,-0.3374,10.3699,0.0084,239,False
110,4.8197,4.2526,1.6142,1.1599,-1.1226,10.2773,0.0000,230,False
111,4.7937,4.4284,1.0078,0.6569,-0.7644,10.2731,0.0000,229,False
112,4.7771,4.4135,1.1150,0.4284,-1.0295,9.6554,0.0000,233,False
113,4.8046,4.4080,0.9405,0.3185,-0.8849,9.9062,0.0000,232,False
114,4.8493,4.5208,0.6828,0.4773,-0.4883,10.2216,0.0000,238,False
115,4.8035,4.4921,0.4470,0.4338,0.1079,9.4144,0.0000,239,False
116,4.8301,4.4899,0.8989,0.4107,-0.7996,10.3700,0.0000,236,False
117,4.8254,4.3066,1.4371,0.2194,-1.4203,9.7261,0.0000,230,False
118,4.8142,4.4723,1.1877,0.6129,-1.0174,9.3178,0.0000,229,False
119,4.7567,4.2480,1.3798,0.6612,-1.2110,9.9271,0.0000,229,False
